Handle,Title,Body (HTML),Vendor,Product Category,Product Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Compare At Price,Image Src,Published,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
Tênis Puma Ferrari,,,,,,,Color,Vermelho,Size,43,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Ferrari,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2017/11/Tênis-puma-ferrari-3-568x568.jpeg,,,,,,,,,,,
Tênis Puma Ferrari,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2017/11/Tênis-puma-ferrari-568x568.jpeg,,,,,,,,,,,
Tênis Puma Ferrari,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2017/11/Tênis-puma-ferrari-2-568x568.jpeg,,,,,,,,,,,
Tênis Puma Fenty by Rihanna Feminino,Tênis Puma Fenty by Rihanna Feminino,"Descrição<br><br><br>Tênis Puma Fenty by Rihanna Feminino<br><br><br>O Tênis Puma Fenty by Rihanna Feminino da coleção Fenty Puma by Rihanna voltou em uma silhueta toda de couro. Com a assinatura da Rihanna em dourado. O melhor do Puma para você , ter o bem para seu pés. A Puma vem com este modelo para trazer a fama para seus pés. Mais conforto durabilidade em uma marca que dispensa comentar. A Puma mais para oa Mulher moderna com muito estilo e que ama couro numa sola de caixa Alta.<br><br><br><br><br><br><br><br><br><br><br>Nome:  <br>Tênis Puma Fenty by Rihanna Feminino<br><br><br>Gênero: <br>Feminino<br><br><br>Indicado para: <br>Dia a Dia  <br>Estilo da Peça: <br>Lisa<br><br><br><br><br><br><br>Material: <br>Couro  <br>Altura do Cano: <br>Cano Baixo<br><br><br>Fechamento: <br>Cadarço  <br>Linha: <br>FENTYxPUMA<br><br><br><br><br><br><br>Composição: <br>Cabedal: Couro. Solado: Borracha.<br><br><br>Garantia do Fabricante: <br>Contra Defeito de Fabricação<br><br><br><br><br><br><br>Tenho duvidas…<br><br><br>1)Que garantia tenho da entrega do produto?<br><br><br>Alem de garantir 100% nossa entrega ou seu dinheiro de volta…também temos opção de compra no cartão pelo <br>PagSeguro<br>.<br><br><br>2)Qual a qualidade deste produto?<br><br><br>Só vendemos produto de primeira linha, a melhor qualidades que tem no mercado.<br><br><br>3)Ele vem na caixa da marca? <br><br><br>Todos nossos produtos vai em sua respectivas caixa e completo.<br><br><br>4)Tem garantia o produto ou posso trocar?<br><br><br>Tem sim, <br>30<br><br>dias de fabricação, contra defeito ou até mesmo sem defeito.Pode trocar por outro modelo se quiser, mais <br>lembrando<br><br>o frete é sempre por conta do cliente.<br><br><br>5) Tenho mais dúvidas como faço pra falar com vocês da LeveShoes?<br><br><br><br>Estamos aqui no Whatsapp <br>(37)92000-0762 <br><br>lê esperando para responder…<br><br><br>PUMA…<br><br><br><br><br>Todo costurado com detalhes de primeira da Puma e a assinatura da Rihanna este <br>Tênis<br><br>Puma <br>Rihanna<br><br>Fenty Feminino é muito mais do que <br>Puma<br><br>e sim um dos poucos que leva ao nome de aguem que realmente aprova o modelo.<br><br><br>Em diversas cores e tamanho o Tênis Puma Rihanna Fenty Feminino já é um dos modelos mais vendido entre modelos que levou o nome de alguem famoso eque segue o tamanho ISO.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,Tênis Puma,Color,Branca,Size,34,,149.00,,https://www.leveshoes.com.br/wp-content/uploads/2019/05/Tênis-Puma-Rihanna-5-568x483.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Puma Fenty by Rihanna Feminino,"Descrição<br><br><br>Tênis Puma Fenty by Rihanna Feminino<br><br><br>O Tênis Puma Fenty by Rihanna Feminino da coleção Fenty Puma by Rihanna voltou em uma silhueta toda de couro. Com a assinatura da Rihanna em dourado. O melhor do Puma para você , ter o bem para seu pés. A Puma vem com este modelo para trazer a fama pa",active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Branca,Size,35,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Branca,Size,36,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Branca,Size,37,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Branca,Size,38,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Branca,Size,39,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Dourado,Size,34,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Dourado,Size,35,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Dourado,Size,36,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Dourado,Size,37,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Dourado,Size,38,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Dourado,Size,39,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Preto,Size,34,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Preto,Size,35,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Preto,Size,36,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Preto,Size,37,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Preto,Size,38,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Preto,Size,39,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Rosa,Size,34,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Rosa,Size,35,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Rosa,Size,36,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Rosa,Size,37,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Rosa,Size,38,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,Color,Rosa,Size,39,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Puma Fenty by Rihanna Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/05/Tênis-Puma-Rihanna-7-568x483.jpg,,,,,,,,,,,
Tênis Puma Fenty by Rihanna Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/05/Tênis-Puma-Rihanna-6-568x483.jpg,,,,,,,,,,,
Tênis Puma Fenty by Rihanna Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/05/Tênis-Puma-Rihanna-2-568x483.jpg,,,,,,,,,,,
Tênis Puma Fenty by Rihanna Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/05/Tênis-Puma-Rihanna-3-568x483.jpg,,,,,,,,,,,
Tênis Puma Fenty by Rihanna Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/05/Tênis-Puma-Rihanna-568x483.jpg,,,,,,,,,,,
Tênis Puma Fenty by Rihanna Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/05/Tênis-Puma-Rihanna-8-568x483.jpg,,,,,,,,,,,
Tênis Puma Fenty by Rihanna Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/05/Tênis-Puma-Rihanna-9-568x483.jpg,,,,,,,,,,,
Tênis Feminino Puma,Tênis Feminino Puma,"Descrição<br><br><br>Tênis Feminino Puma<br><br><br>Produzido para durabilidade e requinte, o Tênis Puma Feminino conta com solado mais alto, criando estilo autêntico nos looks casuais. Além disso, o tênis oferece tecnologia SoftFoam +, palmilha exclusiva da marca que garante amortecimento a cada passo. Turbine o seu visual urbano!<br><br><br><br>Nome:<br><br>Tênis Puma Feminino<br><br><br>Gênero:<br><br>Feminino<br><br><br>Indicado para:<br><br>Dia a Dia<br><br><br>Estilo da Peça:<br><br>Com logo<br><br><br>Material:<br><br>Couro sintético<br><br><br>Material Interno:<br><br>Tecido<br><br><br>Altura do Cano:<br><br>Cano Baixo<br><br><br>Fechamento:<br><br>Cadarço<br><br><br>Linha:<br><br>Vikky<br><br><br>Solado:<br><br>Borracha<br><br><br>Diferencial:<br><br>Solado mais alto.<br><br><br>Tecnologia:<br><br>SoftFoam +<br><br><br>Definição da Tecnologia:<br><br>palmilha exclusiva da PUMA para conforto instantâneo e duradouro que proporciona amortecimento suave a cada passo do seu dia.<br><br><br>Composição:<br><br>Cabedal: em couro para durabilidade. Entressola: em EVA para conforto. Solado: em borracha para tração e aderência.<br><br><br>Garantia do Fabricante:<br><br>Contra Defeito de Fabricação<br><br><br>Origem:<br><br>Estrangeira – Adquirida no mercado interno",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,Tênis Puma,Color,Branca,Size,34,,129.00,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-preto-2-568x687.jpeg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Feminino Puma,"Descrição<br><br><br>Tênis Feminino Puma<br><br><br>Produzido para durabilidade e requinte, o Tênis Puma Feminino conta com solado mais alto, criando estilo autêntico nos looks casuais. Além disso, o tênis oferece tecnologia SoftFoam +, palmilha exclusiva da marca que garante amortecimento a cada passo. Turbine o seu v",active
Tênis Feminino Puma,,,,,,,Color,Branca,Size,35,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branca,Size,36,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branca,Size,37,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branca,Size,38,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branca,Size,39,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branco-Preto,Size,34,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branco-Preto,Size,35,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branco-Preto,Size,36,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branco-Preto,Size,37,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branco-Preto,Size,38,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Branco-Preto,Size,39,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Preto,Size,34,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Preto,Size,35,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Preto,Size,36,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Preto,Size,37,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Preto,Size,38,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Preto,Size,39,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Rosa,Size,34,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Rosa,Size,35,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Rosa,Size,36,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Rosa,Size,37,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Rosa,Size,38,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,Color,Rosa,Size,39,,129.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-preto-3-568x483.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-preto-568x483.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-branco-568x483.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-branco-2-568x483.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-branco-3-568x720.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-568x483.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-rosa-568x483.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-rosa-2-568x693.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-branco-preto-568x483.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-branco-preto-2-568x483.jpeg,,,,,,,,,,,
Tênis Feminino Puma,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/07/Tênis-Feminino-Puma-branco-preto-3-568x709.jpeg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,TÊNIS FEMININO PLATFORM PUMA,"Descrição<br><br><br>TÊNIS FEMININO PLATFORM PUMA<br><br><br>O TÊNIS FEMININO PLATFORM PUMA da coleção Fenty Puma by Rihanna voltou em uma silhueta toda de couro. Com a assinatura da Rihanna em dourado. O melhor do Puma para você , ter o bem para seu pés. A Puma vem com este modelo para trazer a fama para seus pés. Mais conforto durabilidade em uma marca que dispensa comentar. A Puma mais para oa Mulher moderna com muito estilo e que ama couro numa sola de caixa Alta.<br><br><br><br><br><br><br><br><br><br><br>Nome:  <br>TÊNIS FEMININO PLATFORM PUMA<br><br><br>Gênero: <br>Feminino.<br><br><br>Indicado para: <br>Dia a Dia  <br>Estilo da Peça: <br>Lisa<br><br><br><br><br><br><br>Material: <br>Couro  <br>Altura do Cano: <br>Cano Baixo<br><br><br>Fechamento: <br>Cadarço  <br>Linha: <br>FENTYxPUMA<br><br><br><br><br><br><br>Composição: <br>Cabedal: Couro. Solado: Borracha.<br><br><br>Garantia do Fabricante: <br>Contra Defeito de Fabricação<br><br><br><br><br><br><br>Tenho duvidas…<br><br><br>1)Que garantia tenho da entrega do produto?<br><br><br>Alem de garantir 100% nossa entrega ou seu dinheiro de volta…também temos opção de compra no cartão pelo <br>PagSeguro<br>.<br><br><br>2)Qual a qualidade deste produto?<br><br><br>Só vendemos produto de primeira linha, a melhor qualidades que tem no mercado.<br><br><br>3)Ele vem na caixa da marca? <br><br><br>Todos nossos produtos vai em sua respectivas caixa e completo.<br><br><br>4)Tem garantia o produto ou posso trocar?<br><br><br>Tem sim, <br>30<br><br>dias de fabricação, contra defeito ou até mesmo sem defeito.Pode trocar por outro modelo se quiser, mais <br>lembrando<br><br>o frete é sempre por conta do cliente.<br><br><br>5) Tenho mais dúvidas como faço pra falar com vocês da LeveShoes?<br><br><br><br>Estamos aqui no Whatsapp <br>(37)92000-0762 <br><br>lê esperando para responder…<br><br><br>PUMA…<br><br><br><br><br>Todo costurado com detalhes de primeira da Puma e a assinatura da Rihanna este <br>Tênis<br><br>Puma <br>Rihanna<br><br>Fenty Feminino é muito mais do que <br>Puma<br><br>e sim um dos poucos que leva ao nome de aguem que realmente aprova o modelo.<br><br><br>Em diversas cores e tamanho o Tênis Puma Rihanna Fenty Feminino já é um dos modelos mais vendido entre modelos que levou o nome de alguem famoso eque segue o tamanho ISO.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,Tênis Puma,Color,Branca,Size,34,,139.00,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-6-568x483.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,TÊNIS FEMININO PLATFORM PUMA,"Descrição<br><br><br>TÊNIS FEMININO PLATFORM PUMA<br><br><br>O TÊNIS FEMININO PLATFORM PUMA da coleção Fenty Puma by Rihanna voltou em uma silhueta toda de couro. Com a assinatura da Rihanna em dourado. O melhor do Puma para você , ter o bem para seu pés. A Puma vem com este modelo para trazer a fama para seus pés. Mai",active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branca,Size,35,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branca,Size,36,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branca,Size,37,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branca,Size,38,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branca,Size,39,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branco-Preto,Size,34,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branco-Preto,Size,35,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branco-Preto,Size,36,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branco-Preto,Size,37,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branco-Preto,Size,38,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Branco-Preto,Size,39,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Laranja,Size,34,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Laranja,Size,35,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Laranja,Size,36,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Laranja,Size,37,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Laranja,Size,38,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Laranja,Size,39,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Preto,Size,34,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Preto,Size,35,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Preto,Size,36,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Preto,Size,37,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Preto,Size,38,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
