Handle,Title,Body (HTML),Vendor,Product Category,Product Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Compare At Price,Image Src,Published,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
Tênis Nike Air Plat Force,Tênis Nike Air Plat Force,Descrição<br><br><br>Tênis Nike Air Plat Force<br><br><br>Tênis Nike Air Plat Force<br><br><br>Tênis Nike Air Plat Force é o lançamento 2023 da linha air force com detalhes que chamam a atenção para um estilo delicado e ousado,Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Nude,Size,34,,199.90,,https://www.leveshoes.com.br/wp-content/uploads/2023/04/Tenis-Nike-Air-Plat-Force-nude-568x757.jpeg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Nike Air Plat Force,Descrição<br><br><br>Tênis Nike Air Plat Force<br><br><br>Tênis Nike Air Plat Force<br><br><br>Tênis Nike Air Plat Force é o lançamento 2023 da linha air force com detalhes que chamam a atenção para um estilo delicado e ousado,active
Tênis Nike Air Plat Force,,,,,,,Color,Nude,Size,35,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,Nude,Size,36,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,Nude,Size,37,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,Nude,Size,38,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,Nude,Size,39,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,azul-preto,Size,34,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,azul-preto,Size,35,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,azul-preto,Size,36,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,azul-preto,Size,37,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,azul-preto,Size,38,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,azul-preto,Size,39,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,branco-rosa,Size,34,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,branco-rosa,Size,35,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,branco-rosa,Size,36,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,branco-rosa,Size,37,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,branco-rosa,Size,38,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,branco-rosa,Size,39,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,nude-azul,Size,34,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,nude-azul,Size,35,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,nude-azul,Size,36,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,nude-azul,Size,37,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,nude-azul,Size,38,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,Color,nude-azul,Size,39,,199.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Plat Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/04/Tenis-Nike-Air-Plat-Force-rosa-568x757.jpeg,,,,,,,,,,,
Tênis Nike Air Plat Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/04/Tenis-Nike-Air-Plat-Force-preto-568x757.jpeg,,,,,,,,,,,
Tênis Nike Air Plat Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/04/Tenis-Nike-Air-Plat-Force-azul-568x757.jpeg,,,,,,,,,,,
Tênis Nike Air Max 270 Rosa,Tênis Nike Air Max 270 Rosa,"Descrição<br><br><br>Tênis Nike Air Max 270 Rosa<br><br><br>O Tênis Nike Air Max 270 Rosa com nova Bolha Ar Gel redesenhada que garante maior amortecimento e muita mais resistência para seus pés , focada toda no calcanhar. A forma como de uma bota da um perfeito ajuste. Air Max a maior já criada pela <br>Nike<br><br>focada no calcanhar, o Tênis Nike Air Max 270  é visível em sua caminhada. Baseado no tênis <br>Air Max<br><br>icônicos dos anos 90, um solado com durabilidade e flexibilidade. Com alça de  fácil colocação e retirada no calcanhar. Sola em Micro muito macio e flexivel. Produto de Primeira linha.<br><br><br><br><br>Nome:<br><br>Tênis Nike Air Max 270 Rosa<br><br><br>Gênero:<br><br>Feminino<br><br><br>Indicado para<br>: Corrida<br><br><br>Categoria<br>: Amortecimento Estável<br><br><br>Terreno<br>: Rua ou Esteira",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Rosa,Size,34,,149.00,,https://www.leveshoes.com.br/wp-content/uploads/2020/06/Tênis-Nike-Air-Max-270-Rosa.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Nike Air Max 270 Rosa,"Descrição<br><br><br>Tênis Nike Air Max 270 Rosa<br><br><br>O Tênis Nike Air Max 270 Rosa com nova Bolha Ar Gel redesenhada que garante maior amortecimento e muita mais resistência para seus pés , focada toda no calcanhar. A forma como de uma bota da um perfeito ajuste. Air Max a maior já criada pela <br>Nike<br><br>fo",active
Tênis Nike Air Max 270 Rosa,,,,,,,Color,Rosa,Size,35,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Max 270 Rosa,,,,,,,Color,Rosa,Size,36,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Max 270 Rosa,,,,,,,Color,Rosa,Size,37,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Max 270 Rosa,,,,,,,Color,Rosa,Size,38,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Max 270 Rosa,,,,,,,Color,Rosa,Size,39,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Max 270 Rosa,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2020/06/Tênis-Nike-Air-Max-270-Rosa-03-568x457.jpg,,,,,,,,,,,
Tênis Nike Air Max 270 Rosa,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2020/06/Tênis-Nike-Air-Max-270-Rosa-02-568x476.jpg,,,,,,,,,,,
Tênis Nike Air Jordan,Tênis Nike Air Jordan,"Descrição<br><br><br>Tênis Nike Air Jordan<br><br><br>O Tênis Nike Air Jordan é Inovador. É o maior símbolo de sucesso da maior marca de tênis do mundo.<br><br><br>O Fato de Ser Macio que o tornou um ícone do basquete. Possui a Melhor Performance para Caminhadas e Usos Diários<br><br><br>Revolucionando as tendências em proteção aos pés desde 1982, este tênis, que já foi de basquete, faz referência ao <br>Air Force One<br><br>— o avião que transporta o Presidente dos Estados Unidos.<br><br><br>Um Novo estilo Inovador para Você, Com Cores Femininas e Masculinas com Ate 12 Cores diferente e Chamativas para seu Pé<br><br><br><br><br><br><br>Conforte e Qualidade em Primeiro Lugar, Oferecendo o Melhor para Uso Diário, Com Matérias de Primeira…<br><br><br>O Cabedal confeccionado em tecido super macio e de alta resistência proporcionando muito mais conforto e segurança aos seus pés. O design do tênis e compostos por materiais bonitos, mas simples, de cores sóbrias, que dão ao tênis um ar elegante, refinado e atemporal. Tudo isso traduz a busca por um estilo effortless. Juntando matérias e tecnologia de ponta, destemido para o futuro da moda urbana.<br><br><br><br><br><br><br>Temos varias marcas de tênis como Nike , adidas , mizuno , fila , vans , puma , new balance , prada , dolce gabbana , olimpikus , all star entre outras marcas.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Creme,Size,34,,189.90,,https://www.leveshoes.com.br/wp-content/uploads/2021/04/Tênis-Botinha-Nike-Air-Jordan-Estilosa-Confortável-Preto-Rosa-568x759.jpeg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Nike Air Jordan,Descrição<br><br><br>Tênis Nike Air Jordan<br><br><br>O Tênis Nike Air Jordan é Inovador. É o maior símbolo de sucesso da maior marca de tênis do mundo.<br><br><br>O Fato de Ser Macio que o tornou um ícone do basquete. Possui a Melhor Performance para Caminhadas e Usos Diários<br><br><br>Revolucionando as tendências em,active
Tênis Nike Air Jordan,,,,,,,Color,Creme,Size,35,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Creme,Size,36,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Creme,Size,37,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Creme,Size,38,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Creme,Size,39,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Preto,Size,34,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Preto,Size,35,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Preto,Size,36,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Preto,Size,37,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Preto,Size,38,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Preto,Size,39,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Rosa,Size,34,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Rosa,Size,35,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Rosa,Size,36,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Rosa,Size,37,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Rosa,Size,38,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Rosa,Size,39,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Roxo,Size,34,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Roxo,Size,35,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Roxo,Size,36,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Roxo,Size,37,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Roxo,Size,38,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,Color,Roxo,Size,39,,189.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Jordan,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2021/04/Tênis-Botinha-Nike-Air-Jordan-Estilosa-Confortável-Preto-Roxo-568x759.jpeg,,,,,,,,,,,
Tênis Nike Air Jordan,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2021/04/Tênis-Botinha-Nike-Air-Jordan-Estilosa-Confortável-Preto-e-Branco-com-Creme-568x759.jpeg,,,,,,,,,,,
Tênis Nike Air Jordan,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2021/04/Tênis-Botinha-Nike-Air-Jordan-Estilosa-Confortável-Preto-Creme-568x759.jpeg,,,,,,,,,,,
Tênis Nike Air force T1,Tênis Nike Air force T1,"Descrição<br><br><br>Tênis Nike Air force T1<br><br><br>Estilo lendário e sofisticação.<br><br><br>O tênis de basquete Nike Air Force 1 ’07 original ainda brilha, respirando ar fresco no que você conhece melhor: sobreposições costuradas duráveis, acabamentos limpos e o brilho perfeito para ajudar você a se destacar.<br><br><br>beneficiar<br><br><br>As camadas costuradas na parte superior proporcionam estilo tradicional, durabilidade e suporte.<br><br>Originalmente projetado para basquete de alto desempenho, o amortecimento Nike Air é leve e confortável para conforto o dia todo.<br><br>A silhueta decotada cria um visual simplificado e minimalista.<br><br>A gola acolchoada é macia e confortável.<br><br><br>Detalhes do produto<br><br><br>entressola de espuma<br><br>piercing de ponta<br><br>sola confortavel<br><br><br>Origens da Força Aérea 1<br><br><br>Lançado em 1982, o AF1 foi o primeiro tênis de basquete a contar com o Nike Air, revolucionando o jogo e rapidamente ganhando força em todo o mundo. Hoje, as Air Force 1 permanecem fiéis às suas raízes, utilizando o mesmo amortecimento macio e elástico que mudou a história das sapatilhas.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Preto-Branco,Size,34,,179.90,,https://www.leveshoes.com.br/wp-content/uploads/2023/10/IMG-20231004-WA0003-1-568x551.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Nike Air force T1,"Descrição<br><br><br>Tênis Nike Air force T1<br><br><br>Estilo lendário e sofisticação.<br><br><br>O tênis de basquete Nike Air Force 1 ’07 original ainda brilha, respirando ar fresco no que você conhece melhor: sobreposições costuradas duráveis, acabamentos limpos e o brilho perfeito para ajudar você a se destacar.<br",active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,35,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,36,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,37,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,38,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,39,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,40,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,41,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,42,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto-Branco,Size,43,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,34,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,35,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,36,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,37,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,38,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,39,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,40,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,41,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,42,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco,Size,43,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,34,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,35,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,36,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,37,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,38,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,39,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,40,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,41,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,42,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Branco-Preto,Size,43,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,34,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,35,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,36,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,37,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,38,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,39,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,40,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,41,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,42,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,Color,Preto,Size,43,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air force T1,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/10/br-11134207-23010-a8h89ehq4tlv19.jpeg,,,,,,,,,,,
Tênis Nike Air force T1,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/10/IMG-20231004-WA0003-568x551.jpg,,,,,,,,,,,
Tênis Nike Air force T1,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/10/c553c07e0073e2717b0b22903df78eba.jpeg,,,,,,,,,,,
Tênis Nike Air force T1,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/10/0f4f02db7445e2eb91b0dba68567e2e0.jpeg,,,,,,,,,,,
Tenis Nike Air Force F1 Feminino,Tenis Nike Air Force F1 Feminino,"Descrição<br><br><br><br><br><br><br>Tenis Nike Air Force F1 Feminino<br><br><br>Tenis Nike Air Force F1 Feminino<br><br><br>Os tênis vão te acompanhar aos mais diversos lugares e trazer variedade de estilos para suas criações.<br><br><br>Seu cabedal (parte superior do calçado) é  dando mais apelo ao calçado, e a entressola e solado são em borracha, sendo que esta última também possui pontos de articulação.<br><br><br>Possui lingueta acolchoada e flexível e palmilha injetada e forro com reforços acolchoados.<br><br><br>Adquira hoje mesmo seus tênis femininos Nike!",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Azul,Size,34,,169.90,,https://www.leveshoes.com.br/wp-content/uploads/2023/04/Tenis-Nike-Air-Force-F1-Feminino-01-568x710.jpeg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tenis Nike Air Force F1 Feminino,"Descrição<br><br><br><br><br><br><br>Tenis Nike Air Force F1 Feminino<br><br><br>Tenis Nike Air Force F1 Feminino<br><br><br>Os tênis vão te acompanhar aos mais diversos lugares e trazer variedade de estilos para suas criações.<br><br><br>Seu cabedal (parte superior do calçado) é  dando mais apelo ao calçado, e a entre",active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Azul,Size,35,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Azul,Size,36,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Azul,Size,37,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Azul,Size,38,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Azul,Size,39,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Laranja,Size,34,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Laranja,Size,35,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Laranja,Size,36,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Laranja,Size,37,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Laranja,Size,38,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Laranja,Size,39,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Rosa,Size,34,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Rosa,Size,35,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Rosa,Size,36,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Rosa,Size,37,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Rosa,Size,38,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,Color,Rosa,Size,39,,169.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tenis Nike Air Force F1 Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/04/Tenis-Nike-Air-Force-F1-Feminino-568x710.jpeg,,,,,,,,,,,
Tenis Nike Air Force F1 Feminino,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2023/04/Tenis-Nike-Air-Force-F1-Feminino-02-568x710.jpeg,,,,,,,,,,,
